gen,House overall,Dishwasher
-943.1468771259173,70.60954327935951,1100.1741113018493
-943.1605247933907,70.32063734106798,1100.201676375617
-943.1567044499958,70.41253343470954,1100.0994244537367
-943.1600256422431,70.32314973783461,1099.993227467241
-943.1621935052572,70.26699911458306,1100.00407800608
-943.1224841417265,70.25624647153961,1099.9134572971868
-943.1597898340394,70.41818643371397,1099.8434563921053
-943.1732995732905,70.12036087074175,1099.866998179378
-943.1414319990968,70.504968298574,1099.8534471669618
-943.1500673019848,70.20184711154646,1099.8452433895354
-943.1529050334474,70.19982344862095,1099.8566629007037
-943.1562959237355,69.70106867478667,1099.9345617300758
-943.1928514579139,69.78993410710909,1099.8560269765344
-943.1713391560279,70.07496772057378,1099.81701448946
-943.1920437263697,70.50503304777996,1099.883870370905
-943.1780742657949,70.7934427754452,1099.8983316077085
-943.1416937595953,71.23315777907452,1099.9080070823327
-943.1964651936452,70.93448511723865,1099.9386095143423
-943.2038202579855,70.58498119735177,1099.9141721565225
-943.2033575759317,70.4651870012028,1099.866860727094
-943.223796615957,70.13189714177781,1099.8165755574362
-943.2198427461808,70.00880747813517,1099.830523021749
-943.2042668572286,69.98864066825249,1099.7600165142478
-943.2014414170262,70.10399244942207,1099.7408349832751
-943.179278936781,70.36903608436963,1099.7435618776483
-943.1904009591111,70.67314066405014,1099.6941361923632
-943.215984079096,70.7591059623975,1099.8161115084254
-943.2122656159221,70.53317351112881,1099.8731479394364
-943.2203338885699,70.67355777558394,1099.8646320343198
-943.1810866790703,70.52381940983061,1099.780979847753
-943.2018348709264,70.0534712971347,1099.8308415903248
-943.2037838481126,70.2680567035009,1099.8940435525321
-943.1988136275017,70.43607940020183,1099.8753757225973
-943.1948577773622,71.05190338621512,1099.900915275756
-943.2097724648663,71.29909309852243,1099.9325500971886
-943.1958989525147,71.18178637600144,1099.863346219605
-943.1992197228026,71.34701006829616,1099.801798741883
-943.1763603608422,71.29748700249233,1099.7192113233768
-943.1931235038188,70.7278785982532,1099.6926041535867
-943.2234476301439,70.59264526741407,1099.7226416619521
-943.2412563478252,70.27904399925492,1099.779646080872
-943.2346815673352,70.80865395391666,1099.7559225150474
-943.2646868243734,71.19003507291448,1099.8235394169385
-943.2693359066806,71.42609675361054,1099.8436132510028
-943.2777419714108,71.5635401662018,1099.9096676281088
-943.270048987867,71.37869308661469,1099.97490941791
-943.265974831482,71.1285688869304,1100.027477702435
-943.2396700092755,71.43813342140531,1099.990455159366
-943.2114472833309,71.30650345404487,1100.0039586881965
-943.2219303531894,70.80866929736287,1099.94709623192
-943.2169150325884,70.52033883443131,1100.046903519002
-943.2496320060951,70.60131896159777,1100.1092236380125
-943.2549263504608,71.13895579460745,1100.15613157895
-943.2810325478035,70.92503176309945,1100.241418660937
-943.258722182592,71.19908586462536,1100.123664255096
-943.2563259979476,71.12754174696875,1100.1827131623493
-943.2535266236051,71.23035674764434,1100.160850710604
-943.2643176318234,70.52379668883457,1100.0409395975187
-943.2741300917667,70.50212215622206,1099.8792478816652
-943.3009284643598,70.60524091056784,1099.8816655151322
-943.2503659132137,70.91743171856933,1099.8397505831397
-943.2295486521136,71.48011384186258,1099.71459321973
-943.2266291286222,71.41838032063373,1099.728985418578
-943.2450945820597,71.70822671277408,1099.8595267286964
-943.1996680989083,71.46166319528221,1099.8002542905454
-943.2279739452696,71.14746542832286,1099.8443011904249
-943.2058080706879,71.00448496658494,1099.797299580188
-943.2599830188932,70.84485125843348,1099.7212522716027
-943.2722749751213,70.76692541848517,1099.8556701132095
-943.2803590481542,70.79075194279407,1099.9493713531397
-943.2278514193198,71.13064899776093,1099.9973020750217
-943.2650546821496,71.47915871222523,1099.9284596917719
-943.2193450697737,70.98236772985267,1099.8889014069696
-943.2297652826472,70.99912973552566,1100.0163844554559
-943.2523562559601,70.91755375146266,1099.9689451869854
-943.2378121713992,71.67993754824585,1099.913850081348
-943.2599311217023,71.59898785195738,1099.951573134445
-943.2352161932671,71.72401174281748,1099.923545122786
-943.2322161534679,71.07203294850416,1099.9518494836025
-943.2047737913323,70.65024773932552,1099.9525296351055
-943.1767619932193,70.91090201794366,1099.9204545298107
-943.177634186957,70.976877445287,1099.8784628688381
-943.2019642024329,71.73732176415358,1099.838881783852
-943.1799258956606,71.57440622648193,1099.8252946209784
-943.1705298210153,71.24755040947481,1099.8901259896256
-943.1644455940328,71.20830552101775,1099.991887110703
-943.1448285617406,71.23344175615367,1099.9716211015298
-943.1408514452752,71.33941318595348,1099.9162966278432
-943.1263332051157,71.69987906706977,1099.9645646127994
-943.1122781747022,71.33739626123175,1100.0003795587504
-943.1647687264914,71.13308407677346,1099.9475262797532
-943.1716771264232,71.26725054489805,1099.8240784031552
-943.1777406805392,71.37163298318185,1099.7375983687689
-943.1834225904977,71.55767425262084,1099.7175451105122
-943.1520961682551,71.2643885560255,1099.7028642494813
-943.1528275819677,71.15414410710677,1099.685742679267
-943.1572558646322,71.07994489849352,1099.7488542694516
-943.1415193711983,70.91198567507186,1099.7816024378621
-943.1551645796276,71.04453761517462,1099.8593679017417
-943.1937767619642,71.07311371265064,1099.8897854922232
-943.1857229768124,71.24840877005084,1099.8222987434917
-943.1871564597294,71.29484944439255,1099.7846181798282
-943.1698342053768,71.34112989372652,1099.7487804410123
-943.1741399511676,71.02471902230911,1099.7076271546596
-943.1779014446005,71.2030893258792,1099.6850616877025
-943.1975280994292,71.11535693739016,1099.648741013241
-943.2063352161717,70.95406413887699,1099.6308328869682
-943.2101706450665,70.63467751438692,1099.7861717110143
-943.178755404351,70.74325600468588,1099.8112952840438
-943.1758616663782,70.39543573911355,1099.7441882786975
-943.2043035764439,70.99193757447067,1099.75913223904
-943.2295607460684,70.99696154257404,1099.8112453194967
-943.1944888685505,70.83323722554141,1099.8436709151408
-943.2159769422259,70.5823834613931,1099.898179423357
-943.2318492217311,70.32253347465299,1099.8929772266326
-943.2326016196406,70.08998851590721,1099.93878549315
-943.2464070860742,70.4066798391425,1099.9177591551947
-943.2097592254775,70.6995854697153,1099.9245189329642
-943.2313696044558,71.64579282121545,1099.9288484871377
-943.2578287405147,71.59088221828831,1099.8690339403095
-943.2466549712261,71.2979130992006,1099.8752500371297
-943.2630712976948,71.1740157253686,1099.9850220999017
-943.2873791641094,71.341510107953,1099.966949577234
-943.2760424358408,71.82275302393332,1099.9041888521417
-943.2939173065456,72.10420512609276,1099.8613203474124
-943.2810616989481,71.92068670261055,1099.8840568484163
-943.3321253516315,71.49403554123057,1099.8168391870377
-943.325949262837,71.47241360453896,1099.7628127708554
-943.3143736469754,71.71164930731653,1099.8438399721492
-943.3222720967256,71.85066875143421,1099.8772135434522
-943.3092949375891,71.47753005792832,1099.873175063517
-943.3429783024236,71.05682124987636,1099.7806175820795
-943.353254217738,71.04691987421305,1099.827004017503
-943.345873105776,70.9640449069171,1099.9265406013096
-943.3391417036198,70.99462891498884,1099.8923806913563
-943.3424928452373,71.0756418645438,1099.8093979267794
-943.3119213787968,71.67488866397352,1099.8117490653929
-943.3492315042545,71.9097067008997,1099.8512306502287
-943.3243720980814,71.9457679851598,1099.9007775957382
-943.3466253881198,72.10219431815632,1099.894980207846
-943.3448490779127,71.93768714710203,1099.9227797207789
-943.3190031443995,71.74181496623545,1099.9200822720575
-943.3227376074293,71.55319759867707,1099.8611248613106
-943.3203812621783,70.9887523846803,1099.902356383225
-943.3099325288707,71.01759673804547,1099.8025395599382
-943.2733042366111,70.73436230419313,1099.7975573758772
-943.3025169607907,70.8354423339854,1099.8122724266707
-943.2907895932506,70.96594556385303,1099.8248869002346
-943.3102199185973,70.92435616972664,1099.727752542985
-943.3212246330701,70.9679258535277,1099.7522904351006
-943.299627399672,71.14381081403354,1099.7439077721408
-943.2843415672976,71.34221598154308,1099.8312673026344
-943.29371042294,70.82929190762941,1099.8903665335065
-943.2664930277199,70.85665436595653,1099.7693899109397
-943.3041550538248,71.07120649689199,1099.8178333718356
-943.3159449394309,70.4944508646479,1099.8957236745325
-943.3109240238381,70.79004802443045,1099.9049423062986
-943.2762981222028,71.19880697193398,1099.8916791707907
-943.2804726893697,71.2009070385573,1099.7736899161114
-943.2642142912844,71.388131098424,1099.7925870855422
-943.2622261546903,72.00257500836325,1099.8342046157645
-943.2630758218539,71.70882968502566,1099.820605476873
-943.2632517621932,72.09841760714026,1099.8456555218952
-943.2811487284702,71.97630478719894,1099.8680480647054
-943.2488827933856,71.7003165198632,1099.8604170582219
-943.2566143102054,71.31829687808816,1099.7881116640842
-943.298553027042,71.10404148558332,1099.7754652155147
-943.2906281421731,70.95523524990887,1099.7560390631363
-943.2637130639222,71.44000353190727,1099.6324261882917
-943.2630049754823,71.77128176079388,1099.5544195484108
-943.2641070241916,71.57549991483458,1099.5916642867296
-943.277910106369,71.78894424813141,1099.7517382779422
-943.2794689280825,71.86299164104047,1099.8216759161896
-943.2866602861145,72.36463775687929,1099.8084824074297
-943.2935425726562,72.21650546200742,1099.848453870571
-943.2570330329056,72.05164450759692,1099.868092945583
-943.2844738054713,71.88639819358077,1099.9916781212962
-943.2727826544038,71.97053036142371,1100.1301005497453
-943.2759637864117,72.16431397729448,1100.1987361270835
-943.2971633102396,71.70738224086307,1100.166125326783
-943.297937558487,71.78274871847533,1100.1982883382825
-943.2911524515245,71.92807645667698,1100.2584817797788
-943.25460664964,71.79296712187747,1100.226450851015
-943.2387650481337,71.97427918443594,1100.177153168888
-943.2647715833166,71.7135045889933,1100.2859518957594
-943.2539827416566,71.90643075181082,1100.224099022086
-943.2612486965553,71.44972355917675,1100.1766023605421
-943.2357669821907,71.19491379795564,1100.1984885089107
-943.2790749049782,71.1236820488208,1100.1880350235676
-943.2982368762733,71.34813281541076,1100.1669634702791
-943.2833950910821,71.54049495783187,1100.1158529494915
-943.2828173501451,71.31078376716746,1100.1065057234014
-943.2697148044343,71.57726779316555,1100.0819763083227
-943.2749583444064,71.9834197478285,1099.9867510568558
-943.2940191920914,71.6710879491786,1100.0207885524444
-943.2789107103587,71.16228143208558,1100.125362804175
-943.2674219027389,70.48536287848931,1100.2699124447313
-943.2450005939177,70.85061323836754,1100.3809446063376
-943.2334213711661,71.54117962448166,1100.331648056618
-943.2569407842344,71.88312957390744,1100.2402560250555
-943.2822654773294,71.65121584674979,1100.233439768862
-943.2858317505695,71.26606372779025,1100.3117359010896
-943.2480063978984,71.46106241567912,1100.2711846597292
-943.2908074816598,71.58888601266156,1100.2843917106106
-943.2774289840376,71.92495866174119,1100.2286052339282
-943.3026898588134,72.35251117226821,1100.2258208251092
-943.2688746851841,71.84677010696856,1100.2005358418814
-943.2359110576726,71.83709147342782,1100.2822387519243
-943.2427947640667,71.87771832466767,1100.236851518048
-943.2492878754443,71.18598311968988,1100.2202143821605
-943.2189430068123,70.94157876821981,1100.150193338836
-943.2228736950805,71.03995818521473,1100.146206378218
-943.2453163939423,71.4649919152437,1100.2148472245651
-943.2924969370692,71.16290743389926,1100.2311226797635
-943.2928912249644,71.33717681333196,1100.2279513365927
-943.297444307097,71.92466802809324,1100.2031646535472
-943.2589814033662,72.14523920958067,1100.1777802880774
-943.2419321120897,72.0366742868372,1100.2438773465522
-943.2758520217805,72.32054140173211,1100.3509666075497
-943.260928026585,72.498284529964,1100.3720839085956
-943.2863048697242,72.38008605896434,1100.3059502928438
-943.2869472664273,72.35544380404167,1100.215346835889
-943.292526449247,72.75207956855594,1100.141352757613
-943.2903663611787,72.9569573819861,1100.163903107935
-943.2438672105218,72.41222293560915,1100.2618576863497
-943.2437070946662,72.231898532809,1100.2389354695417
-943.2437048109575,72.40669533501257,1100.2725480094573
-943.2523073568923,72.43591414602496,1100.2444937102118
-943.2646464795754,72.10013298129884,1100.3071847493056
-943.2705002471295,71.9156628269802,1100.2804813081323
-943.218000328733,72.0399316453254,1100.4451434449493
-943.2103618310073,71.846809884368,1100.4837174913862
-943.2444681964496,71.16101540555145,1100.5214391918728
-943.2441930139238,71.31199198340795,1100.6084797518945
-943.226097024603,71.81695816170632,1100.5341253749937
-943.2404092591873,71.59418117187583,1100.5631001917297
-943.2395859130893,71.75537708448213,1100.6195686420915
-943.2752033623859,71.9973801853411,1100.6583705118373
-943.2406106909744,72.20106253619585,1100.6494103186965
-943.240667335309,72.25285913410853,1100.6409182724385
-943.3048470169423,72.42423374564454,1100.7097572174698
-943.2970654652777,71.94926418844156,1100.7555068919442
-943.3080460093098,70.93541750855186,1100.7688959897685
-943.2941645717943,71.03789672019099,1100.755817666522
-943.287295544069,71.49021764160885,1100.7187959008838
-943.2957046403383,71.63370800150203,1100.6879178554916
-943.2655250751087,71.60918595130312,1100.670648358685
-943.2873815649572,71.47227074242151,1100.515659934377
-943.2315369601275,71.6088764898094,1100.5509172375325
-943.2609687685373,71.98038443634516,1100.6602406625384
-943.2898816324212,71.73326808095162,1100.762225636947
-943.2800455664294,71.83147523974141,1100.7208997431483
-943.2866670298471,72.18378652541034,1100.74843171771
-943.2916595909473,72.60679824725281,1100.719240924506
-943.2320761499795,72.3548495770928,1100.7265990274675
-943.2396591747953,72.48538302252288,1100.7671171309817
-943.2630122592417,72.25283341960355,1100.7680633974028
-943.265655040956,71.6268726679382,1100.7474945423846
-943.2665158947723,71.74549175319869,1100.7019526988458
-943.2941616711156,71.28358609313193,1100.750793155949
-943.296402264839,71.36672968457003,1100.744958338468
-943.2725280853684,71.78785507443841,1100.708223439486
-943.2621993465705,71.79785095763128,1100.5821031262153
-943.3068523907976,71.80544458940234,1100.6339254045154
-943.3256753473192,71.8043291726079,1100.6378177845645
-943.2992647791435,71.88904971285808,1100.5808281060083
-943.2949675676878,72.02629821954368,1100.6481647116398
-943.2644116720611,72.43420049827571,1100.5906934606976
-943.280027064591,72.22724874486727,1100.66147989154
-943.3179390521755,71.74851212240992,1100.6071222918024
-943.3163993671025,71.76416139064804,1100.581883296815
-943.2950480373052,71.57993879660629,1100.6051171137728
-943.3081381070515,71.52208418410876,1100.5770026889124
-943.3404353718735,71.48664764356991,1100.5720355140877
-943.3054346880808,71.52938236189802,1100.4301127263245
-943.2901659035371,71.65850881469808,1100.3894987666013
-943.2894967420708,72.25275420962969,1100.4505609955804
-943.2991238700105,72.35298972164709,1100.4451993262765
-943.2723912019392,72.6141756889531,1100.3679068336735
-943.2810138763913,72.05637031920756,1100.3053225922827
-943.312021987905,71.71119538232334,1100.2801976155176
-943.2979875466972,71.59740801691457,1100.352329340819
-943.2661337816843,71.14683236476138,1100.397229363109
-943.3022035039035,71.08068796081982,1100.3862312084027
-943.3140059134691,71.10525689902728,1100.3494811762464
-943.2929961373793,70.57839814658011,1100.3518130597547
-943.3434575956852,70.27282616204978,1100.335093248506
-943.3297140570255,70.07057246879094,1100.3833690828544
-943.3504855476046,70.18406527185081,1100.3736238455524
-943.3403653442593,69.84211947558585,1100.205039206247
-943.3619328320038,70.49385975344943,1100.0991491930047
-943.3584880694713,70.72269548813335,1100.2023065035746
-943.3059589742637,70.71561932924092,1100.3483102037374
-943.2945545304822,71.33987684762073,1100.4353285649256
-943.2824762765129,71.541303661842,1100.507043713486
-943.2616580458376,71.53350763605397,1100.4770490772335
-943.3089396855576,71.46540622237096,1100.413668481821
-943.3041621295139,71.81938672138622,1100.4295261221446
-943.309184665501,72.00414819747826,1100.3742907303845
-943.2913541024416,72.17932369734427,1100.4185049181785
-943.2878957501921,71.87023657673838,1100.5107402445915
-943.2740511001838,71.75169013033764,1100.4436873807635
-943.293105965124,71.36248348188776,1100.3549250994645
-943.2845934256269,71.11139758622387,1100.3337764735236
-943.2930465975629,71.0054112900399,1100.3053627741608
-943.2922115870572,70.98766707569519,1100.2857132320567
-943.2775057658654,70.88818769360226,1100.3257449567188
-943.2499718947473,71.00993663236882,1100.4027047165018
-943.2648692079263,71.27313932038722,1100.548968648834
-943.2999124816891,71.59816219579051,1100.552975410061
-943.2611247325959,72.09452022166654,1100.5381160396532
-943.2225423902452,71.70617694690614,1100.6005116394385
-943.2496310382168,71.30502151887697,1100.598055119188
-943.2619280508843,71.41690718878516,1100.5786102473455
-943.2815582785354,71.82492166113363,1100.6002359711654
-943.2759669226734,71.42923894176447,1100.6026188416392
-943.2592221871935,71.24714721676732,1100.6745661042962
-943.2858344080677,71.23086840801129,1100.6898903696326
-943.2680741326683,71.24257687835266,1100.6581703388779
-943.2894361152688,71.3414375222862,1100.609030562187
-943.290657569317,71.25610942544891,1100.4829829814469
-943.2837806763545,71.6140333493058,1100.5045988577006
-943.2799197913175,71.59565634849085,1100.6253485877496
-943.3068358375584,71.88224347248394,1100.6111439075823
-943.2592336241994,71.53606657853783,1100.5509281809182
-943.2552956776217,71.036571104827,1100.5474741164167
-943.244453393108,71.14002153903338,1100.5265872266282
-943.2331381878512,71.40917822912634,1100.4390364889837
-943.2431550166453,71.82405554477376,1100.4020906258588
-943.1950542810539,71.89379557797379,1100.4484494609817
-943.1968013812227,71.49459424039009,1100.4020536490896
-943.2143920288793,71.16515726505574,1100.2745061191024
-943.1904378134951,71.15546260491537,1100.2721012204008
-943.1927302144327,70.97573422115278,1100.2980488113853
-943.219041358604,70.65126440218259,1100.276837423784
-943.2060504271238,70.93550506922865,1100.2036519626304
-943.2428207616914,71.27118784791904,1100.2209592442857
-943.2615315208341,71.06755510810407,1100.1728954253617
-943.2437304228525,70.79258655132512,1100.0896492105594
-943.2852274489071,71.02170369555226,1100.0203241079569
-943.2773173881387,71.0185714379181,1100.0491525918872
-943.2644618607571,70.76531707712553,1100.0800502345546
-943.2960022937995,70.32249411595917,1100.068836904716
-943.3019955125274,70.98975418863743,1100.0735156147193
-943.3161348238893,70.99080824743459,1100.2016630195187
-943.2999598178825,71.05934932523691,1100.2113282855958
-943.287483919682,70.85906844468875,1100.230982002606
-943.2975753116502,71.05669252819895,1100.2644446480879
-943.3060811434987,70.94568203863648,1100.3128293794525
-943.2893033823796,71.04585003200293,1100.3236998842776
-943.2927297438918,71.42379405248866,1100.4559134618141
-943.2752346655698,71.92923320646162,1100.416968526693
-943.2712728391729,71.38806278816715,1100.3616045268598
-943.2770270032346,70.94097878002124,1100.382496253467
-943.2652344023744,70.76205034968682,1100.4503728246088
-943.2651204952383,70.89726206788524,1100.452366274397
-943.2675094624607,70.91620800723477,1100.4323270643165
-943.267669891574,70.73403554217508,1100.4522144272419
-943.259641548281,70.62336668978413,1100.390372961753
-943.2892635467731,70.42980611763481,1100.3467111108375
-943.2532689090884,70.50025381584344,1100.3269578334266
-943.2273883198795,70.74232654003407,1100.3507462898576
-943.252828772646,70.40027924420932,1100.3120033399855
-943.2423132329019,70.67961580661031,1100.2441519849306
-943.234936608198,70.29058485454874,1100.2745910993874
-943.280784315103,70.74194844557428,1100.242096150859
-943.2689491432492,70.88092580361294,1100.2705034156945
-943.2474803186147,71.29354477003382,1100.44759253178
-943.2752363545627,71.56517065131008,1100.5054652546632
-943.2494365248776,71.4176393683849,1100.4373161541764
-943.2512105091042,71.50303976667362,1100.46211721957
-943.2561481457525,71.15412311895268,1100.4064219567192
-943.2628618460059,70.87856289065684,1100.423889624408
-943.308788843207,70.88665091100084,1100.468954764955
-943.2611823206994,71.24842826720881,1100.3152238365574
-943.293438247648,71.19382654445262,1100.3208939901117
-943.2852367361114,71.59618022797447,1100.3382885391554
-943.2651870895593,71.4726044738255,1100.3928297236985
-943.2456719907922,71.18540959316002,1100.3147476774966
-943.2544703473999,70.94866196030075,1100.2491175081473
-943.2700575579515,70.3834647329969,1100.311885681518
-943.2345909742007,70.11486407074216,1100.3076424147428
-943.2525334191118,70.73022368565132,1100.254828087021
-943.2924749648291,71.15777349996776,1100.141928176982
-943.259563954867,71.72630549809867,1100.1414754856903
-943.2440400062376,71.73225886117173,1100.1754953624702
-943.2700634201901,71.55017456272398,1100.1914150018397
-943.2829286084275,71.30726344183037,1100.2412042561155
-943.2739424979574,71.17116005535908,1100.3000509266992
-943.302204535628,71.05467636798093,1100.2691830965537
-943.3030328585256,70.87372268285635,1100.271904037975
-943.296931275546,70.98445247533793,1100.264090589533
-943.2965532041998,70.93026870642552,1100.3174620032055
-943.321200553169,70.96133396991856,1100.251853747673
-943.3255037528609,70.80679889938419,1100.218167569497
-943.3329894232801,70.7205072693188,1100.2030474205565
-943.302996812074,70.71908415097593,1100.1720435162827
-943.2995383082944,71.01971423004987,1100.1004925982097
-943.3017245846893,71.38854693433107,1100.1453711774539
-943.2785640655517,71.2478730206359,1100.1752531694358
-943.2715360170347,71.52469561717926,1100.133041460563
-943.2937905353117,71.84512697077813,1100.0513325796567
-943.3013914448375,72.06354226141777,1100.010459674587
-943.2843704181863,72.16246502206326,1100.0119263518745
-943.2736417637392,71.97090717833792,1100.0660653623045
-943.277130905264,71.97152541181194,1100.1414951890183
-943.2841672253845,71.08199027998263,1100.1693146228347
-943.301513641097,70.90221491012596,1100.1944254059235
-943.3163802560939,71.05550008627993,1100.1591770909984
-943.3512063578568,70.99009477133633,1100.1624224557072
-943.3236482591298,71.23166709178695,1100.1508278080523
-943.2936893965273,71.09751965825156,1100.1761605264817
-943.2823006212011,71.21726477196916,1100.1665852845329
-943.2942130707326,71.04675001856783,1100.125041755828
-943.3020386267722,70.67738869056998,1100.1342593309791
-943.3153980688631,70.7083098338308,1100.0516244483222
-943.2652835255177,70.86134667050796,1100.0201566128258
-943.2821579355216,70.85959569941826,1100.1378080055576
-943.2835101751609,71.15104430944986,1100.0956178201316
-943.3107572182448,70.72056296622313,1100.0570121900423
-943.2922517209294,70.8694500211742,1100.0752881008254
-943.304476575741,71.18837335774397,1100.0761032795376
-943.292650721735,71.00784892625849,1100.1198188208923
-943.2876508965476,70.9792573450346,1100.1439321467321
-943.3139428185384,70.84133798859317,1100.1968744865833
-943.3048275534304,70.74544594379569,1100.10974228902
-943.2786783888213,71.29716350576719,1100.147880299228
-943.3128437202512,71.69217750948957,1100.1776716674751
-943.3003657917944,71.46284961667826,1100.151277007474
-943.2898676570026,71.28451728103893,1100.1874536057949
-943.3203318566536,70.57578415818884,1100.1694410211094
-943.3175287450746,70.5676671465821,1100.180361987012
-943.3034382595453,70.42575701750656,1100.0607432320674
-943.2944358268866,71.06693088813655,1100.0901175805707
-943.2896510493725,71.18545699450037,1100.1016912461712
